! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
22.83021        62.00000
22.85154        86.00000
22.87286        69.00000
22.89419        89.00000
22.91552        69.00000
22.93685        82.00000
22.95818        76.00000
22.97950        99.00000
23.00083        99.00000
23.02216        93.00000
23.04349        98.00000
23.06482        84.00000
23.08614        95.00000
23.10747        79.00000
23.12880        97.00000
23.15013        96.00000
23.17146        97.00000
23.19278       111.00000
23.21411        95.00000
23.23544       109.00000
23.25677        99.00000
23.27810       109.00000
23.29943       103.00000
23.32075       117.00000
23.34208       128.00000
23.36341       102.00000
23.38474       125.00000
23.40606       118.00000
23.42739       138.00000
23.44872       140.00000
23.47005       138.00000
23.49138       149.00000
23.51270       137.00000
23.53403       167.00000
23.55536       155.00000
23.57669       168.00000
23.59802       162.00000
23.61934       157.00000
23.64067       200.00000
23.66200       197.00000
23.68333       195.00000
23.70466       189.00000
23.72598       212.00000
23.74731       206.00000
23.76864       224.00000
23.78997       238.00000
23.81130       251.00000
23.83262       270.00000
23.85395       285.00000
23.87528       288.00000
23.89661       329.00000
23.91794       342.00000
23.93926       352.00000
23.96059       354.00000
23.98192       386.00000
24.00325       432.00000
24.02458       462.00000
24.04590       486.00000
24.06723       488.00000
24.08856       508.00000
24.10989       558.00000
24.13122       600.00000
24.15254       641.00000
24.17387       666.00000
24.19520       806.00000
24.21653       750.00000
24.23786       922.00000
24.25918       946.00000
24.28051      1060.00000
24.30184      1092.00000
24.32317      1176.00000
24.34450      1266.00000
24.36582      1422.00000
24.38715      1558.00000
24.40848      1764.00000
24.42981      1855.00000
24.45114      2038.00000
24.47246      2162.00000
24.49379      2304.00000
24.51512      2336.00000
24.53645      2280.00000
24.55778      2229.00000
